Dynamic Decay sigma,0.09615996022741469, 0.08145080145728083, 0.06912603978759937, 0.05907643745908651, 0.05122385403109146, 0.04486865006525962, 0.04025954953282049, 0.03629593676132126, 0.03302911528884177, 0.03091910950251378, 0.029092862797544992, 0.027671970604522592, 0.026507832206960347, 0.02526092473305234, 0.024167512603117555, 0.023171798119122018, 0.022377602909334163, 0.021477260107039875, 0.020708844640806027, 0.019945647612167557, 0.019157613889269048, 0.01855397790200195, 0.017759712115373912, 0.017256795043022754, 0.01659574545554281, 0.016010964282307222, 0.015343783830636106, 0.01486015103505034, 0.014224049908994578, 0.013643625464969727, 0.0131798590452917, 0.01258715737480441, 0.012073835609545176, 0.011564148687554232, 0.011080869553769251, 0.010712916641469701, 0.010265114132111225, 0.009863851652877776, 0.00947167772202236, 0.009040276421537792, 0.008677811330799522, 0.008310832119494837, 0.007955487159139026, 0.00762080090252032, 0.007284605062584997, 0.007004855794367311, 0.006702665394005827, 0.006383598633336712, 0.006138781815589758, 0.005910113760570273
Dynamic Decay TD error sigma,0.0969611660060264, 0.08914927275800866, 0.08175372928028135, 0.07497048132733468, 0.06860033951735801, 0.06263722524214449, 0.057205237486215595, 0.05204956486556802, 0.04741866092940186, 0.04349249881110111, 0.03986143046922973, 0.03649100389215344, 0.033642302365833786, 0.030959649996647257, 0.028369471866243043, 0.02611271466238557, 0.024159396700405768, 0.022283465525694494, 0.020707242093151133, 0.019199256830882302, 0.017878703228443378, 0.016720310140002272, 0.015663570421955007, 0.014761083846871782, 0.013812266168790981, 0.013028240586294872, 0.012304981676304573, 0.011591452481736996, 0.010944675695816789, 0.010374694652644253, 0.009852776200635883, 0.009352022868636735, 0.008905088038564763, 0.008506492230708434, 0.008104913494923706, 0.007764181691267871, 0.007397379900609015, 0.007068746606251976, 0.006776273796454525, 0.006474921842072301, 0.006194393369385179, 0.005954895812395177, 0.00570354216977349, 0.005469350661855377, 0.005241843276196354, 0.005023532611987298, 0.004790612812645592, 0.0045544384258895685, 0.004367878391225722, 0.00419222453610189
