Dynamic decay sigma,81.19166666666665, 88.91899999999997, 94.10766666666665, 103.115, 112.5363333333333, 119.51333333333332, 127.54233333333332, 139.05766666666665, 152.73533333333333, 163.47099999999998, 175.80166666666668, 191.79933333333335, 210.73333333333332, 223.02866666666668, 233.17733333333334, 246.63366666666667, 264.31466666666665, 281.2336666666667, 301.21299999999997, 311.73366666666664, 331.34133333333335, 354.06766666666664, 374.65799999999996, 388.73599999999993, 408.081, 434.0189999999999, 461.95033333333333, 479.502, 507.6146666666666, 537.3399999999999, 563.6986666666667, 594.7719999999998, 632.4789999999998, 665.3163333333333, 695.2593333333333, 743.7086666666667, 774.7600000000001, 807.1083333333333, 835.9686666666668, 882.9440000000001, 930.1793333333334, 960.5436666666667, 1001.4736666666666, 1049.6566666666668, 1123.5603333333336, 1175.4130000000002, 1210.2723333333336, 1245.5090000000002, 1290.5546666666667, 1352.9003333333335, 1399.4550000000002, 1456.5436666666667, 1487.3833333333334, 1535.387, 1600.9263333333333, 1653.9199999999998, 1719.536, 1796.7423333333334, 1846.0816666666672, 1923.8476666666663, 2024.9136666666668, 2094.0936666666666, 2170.9856666666665, 2229.8426666666664, 2282.118666666667, 2332.4076666666665, 2413.3986666666665, 2496.4049999999993, 2560.2376666666664, 2614.8779999999997, 2669.3676666666665, 2738.2083333333335, 2786.1969999999997, 2849.9786666666664, 2871.653666666666, 2942.0873333333325, 3023.1983333333324, 3099.062999999999, 3148.2949999999996, 3198.8093333333327, 3293.2726666666663, 3374.771666666666, 3452.521333333333, 3543.8566666666666, 3595.754, 3654.7746666666662, 3701.1536666666666, 3775.450666666667, 3840.9356666666667, 3871.6163333333334, 3875.5379999999996, 3908.5086666666666, 3925.9853333333335, 3969.063333333333, 4027.5756666666666, 4077.0326666666665, 4097.7896666666675, 4113.562666666667, 4143.2626666666665, 4169.516333333333, 4217.387333333334, 4267.969000000001, 4322.259666666667, 4344.772, 4436.076, 4467.479666666667, 4514.033666666667, 4548.414333333334, 4599.926666666667, 4608.882333333334, 4604.078333333334, 4570.286999999999, 4583.4456666666665, 4573.569333333334, 4596.770333333333, 4619.199, 4619.824333333334, 4591.022666666668, 4612.901999999999, 4624.9783333333335, 4663.196666666667, 4663.5706666666665, 4708.700333333332, 4740.361333333333, 4763.692666666666, 4821.181333333333, 4851.320000000001, 4860.388333333334, 4920.861000000001, 4921.150666666666, 4901.672333333333, 4913.493666666666, 4901.973666666667, 4875.42, 4806.219333333332, 4793.4980000000005, 4819.939, 4803.515666666668, 4784.241, 4816.415333333333, 4807.6303333333335, 4848.931333333333, 4864.397, 4860.660666666666, 4874.825333333332, 4850.818333333333, 4875.7046666666665, 4917.757666666666, 4906.433999999999, 4891.993666666666, 4870.127333333334, 4893.504666666667, 4860.379333333333, 4848.372, 4850.263666666667, 4791.356666666666, 4738.742, 4718.807666666666, 4673.4823333333325, 4696.915333333333, 4734.140666666668, 4696.165, 4691.624, 4733.307, 4747.447, 4758.314666666668, 4694.490333333333, 4687.927333333332, 4707.414666666666, 4676.896
TD error sigma,77.316, 82.57033333333334, 88.85966666666667, 96.15733333333334, 104.26133333333334, 113.75233333333334, 122.56066666666666, 133.5, 142.90133333333333, 152.16933333333333, 162.80299999999997, 175.59533333333331, 190.11599999999999, 204.04233333333332, 218.08033333333333, 233.85733333333332, 255.713, 275.66766666666666, 294.754, 315.713, 342.44166666666666, 366.8896666666667, 399.1226666666667, 432.7393333333333, 459.21633333333335, 488.671, 541.9183333333334, 574.2663333333334, 607.9273333333333, 638.9143333333334, 686.5846666666667, 719.9653333333333, 782.3173333333333, 819.4996666666666, 880.08, 927.4940000000001, 988.8036666666667, 1041.8633333333332, 1104.2586666666668, 1166.2923333333335, 1220.3363333333334, 1265.6376666666667, 1327.6520000000003, 1384.8693333333335, 1452.6573333333333, 1546.2246666666667, 1620.4506666666668, 1701.5536666666667, 1764.322, 1852.3179999999998, 1938.2799999999997, 2007.9066666666665, 2106.649, 2189.1386666666667, 2301.8349999999996, 2394.038333333333, 2432.766, 2528.4826666666663, 2620.354, 2701.7803333333336, 2763.169666666667, 2852.7513333333336, 2941.4316666666664, 3019.0240000000003, 3063.702666666667, 3130.0210000000006, 3204.808666666667, 3285.3010000000004, 3357.2909999999997, 3457.490333333333, 3525.0276666666664, 3622.290333333333, 3678.2983333333327, 3757.778666666666, 3854.1476666666663, 3877.686, 3934.3263333333334, 3971.139666666667, 4047.5633333333335, 4091.668333333334, 4165.164333333333, 4243.728, 4256.454000000001, 4302.303000000001, 4342.772666666667, 4363.707, 4440.237, 4488.479666666667, 4565.853, 4658.993333333334, 4710.831, 4749.705333333332, 4771.533666666667, 4865.115666666667, 4902.551333333334, 4965.936666666667, 4988.274333333334, 5000.086, 5049.490333333334, 5079.833666666668, 5158.722, 5197.494333333334, 5234.835666666666, 5265.756999999999, 5281.715666666666, 5310.21, 5318.792666666666, 5360.9276666666665, 5424.1849999999995, 5461.643, 5434.635666666667, 5434.698, 5445.499666666667, 5463.050333333333, 5464.995666666667, 5477.119333333333, 5474.275333333333, 5476.922666666666, 5449.241333333334, 5436.7733333333335, 5496.1083333333345, 5491.698333333335, 5488.617666666668, 5444.9529999999995, 5512.289333333334, 5517.742, 5587.503333333332, 5604.861999999999, 5597.235, 5582.501, 5543.414666666667, 5526.052333333334, 5585.623333333333, 5611.986666666667, 5651.039666666666, 5685.154333333333, 5716.2446666666665, 5669.048999999999, 5606.5346666666655, 5631.6539999999995, 5650.4293333333335, 5647.176999999999, 5661.787666666666, 5727.627666666666, 5738.052999999999, 5753.883, 5750.428333333332, 5767.858333333333, 5776.854666666666, 5764.173333333333, 5729.194, 5792.278, 5798.284666666667, 5817.651666666667, 5783.671666666667, 5758.548333333334, 5711.867333333334, 5728.935, 5734.186, 5755.549666666665, 5755.119999999999, 5768.028333333334, 5727.451999999999, 5723.768666666667, 5708.292666666665, 5675.670999999999, 5650.876333333333, 5715.413333333332, 5736.712666666665, 5745.300333333333
